rxn_smiles,dE0
[O:1]([C:6]([C:2]([H:4])=[O:5])([H:7])[H:10])[C:8](=[O:3])[H:9]>>[C-:5]#[O+:6].[H:9][H:10].[O:1]=[C:2]([C:3](=[O:4])[H:8])[H:7],71.02149
[O:1]([C:6]([C:2]([H:4])=[O:5])([H:7])[H:10])[C:8](=[O:3])[H:9]>>[O:1]([C:2][C:3]([O:4][C:5](=[O:6])[H:10])([H:8])[H:9])[H:7],78.15024
[O:1]([C:6]([C:2]([H:4])=[O:5])([H:7])[H:10])[C:8](=[O:3])[H:9]>>[O:1]=[C:2]([C:3]([O+:4]=[C-:5][O:6][H:10])([H:8])[H:9])[H:7],76.3947
[O:1]([C:6]([C:2]([H:4])=[O:5])([H:7])[H:10])[C:8](=[O:3])[H:9]>>[O+:1](=[C-:2][H:7])[C:3]([O:4][C:5](=[O:6])[H:10])([H:8])[H:9],111.21744
[O:1]([C:6]([C:2]([H:4])=[O:5])([H:7])[H:10])[C:8](=[O:3])[H:9]>>[O:1]([C@@:2]1([H:7])[C:3]([H:8])([H:9])[O:4]1)[C:5](=[O:6])[H:10],60.55095
[O:1]([C:6]([C:2]([H:4])=[O:5])([H:7])[H:10])[C:8](=[O:3])[H:9]>>[O:1]=[C:2]([C:3]([H:7])([H:8])[H:9])[O:6][C:5](=[O:4])[H:10],69.84763000000001
[H:1][C:10]([H:4])([C:6]([H:3])([C:5]([C:8]#[N:2])([H:9])[H:12])[H:7])[H:11]>>[C:1]([C:2]([C:3](=[C:4]=[N:5][H:12])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8],91.21991
[H:1][C:10]([H:4])([C:6]([H:3])([C:5]([C:8]#[N:2])([H:9])[H:12])[H:7])[H:11]>>[C:1]([C:2]([C:3]([N+:5]#[C-:4])([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],59.1645
[H:1][C:10]([H:4])([C:6]([H:3])([C:5]([C:8]#[N:2])([H:9])[H:12])[H:7])[H:11]>>[C:1]([C@:2]1([H:9])[C:3]([H:11])([H:12])/[C:4]1=[N:5]/[H:10])([H:6])([H:7])[H:8],111.47953
[H:1][C:10]([H:4])([C:6]([H:3])([C:5]([C:8]#[N:2])([H:9])[H:12])[H:7])[H:11]>>[C:1]([C:2]([N:5]=[C:4]=[C:3]([H:11])[H:12])([H:9])[H:10])([H:6])([H:7])[H:8],87.226
[H:1][C:10]([H:4])([N:6]([H:3])[C:5]([C:2]([H:7])([H:9])[H:12])=[O:8])[H:11]>>[C-:1]([N+:2]([C:3](=[O:4])[C:5]([H:10])([H:11])[H:12])([H:6])[H:9])([H:7])[H:8],101.00621
[H:1][C:10]([H:4])([N:6]([H:3])[C:5]([C:2]([H:7])([H:9])[H:12])=[O:8])[H:11]>>[C:1](/[N:2]=[C:3](/[O:4][H:9])[C:5]([H:10])([H:11])[H:12])([H:6])([H:7])[H:8],41.96893
[H:1][C:10]([H:4])([N:6]([H:3])[C:5]([C:2]([H:7])([H:9])[H:12])=[O:8])[H:11]>>[C:1]([N:2]([C:3]([O:4][H:10])=[C:5]([H:11])[H:12])[H:9])([H:6])([H:7])[H:8],63.61196
[H:1][C:10]([H:4])([N:6]([H:3])[C:5]([C:2]([H:7])([H:9])[H:12])=[O:8])[H:11]>>[C+:1]([N:2]([C:3]([O-:4])=[C:5]([H:11])[H:12])[H:9])([H:7])[H:8].[H:6][H:10],92.27702
[H:1][C:10]([H:4])([N:6]([H:3])[C:5]([C:2]([H:7])([H:9])[H:12])=[O:8])[H:11]>>[C:1]([O:4]/[C:3](=[N:2]/[H:9])[C:5]([H:10])([H:11])[H:12])([H:6])([H:7])[H:8],71.62275
[H:1][C:10]([H:4])([N:6]([H:3])[C:5]([C:2]([H:7])([H:9])[H:12])=[O:8])[H:11]>>[C:1]([N:2]=[C:3]=[O:4])([H:6])([H:7])[H:8].[C:5]([H:9])([H:10])([H:11])[H:12],80.41287
[H:1][C:10]([H:4])([N:6]([H:3])[C:5]([C:2]([H:7])([H:9])[H:12])=[O:8])[H:11]>>[C-:3]#[O+:4].[C:1]([N:2]([C:5]([H:10])([H:11])[H:12])[H:9])([H:6])([H:7])[H:8],106.55764
[H:1][C:10]([H:4])([N:6]([H:3])[C:5]([C:2]([H:7])([H:9])[H:12])=[O:8])[H:11]>>[C:1](=[N:2][H:9])([H:7])[H:8].[C:3](=[O:4])([C:5]([H:10])([H:11])[H:12])[H:6],100.63862
[n:1]1[o:6][c:10]([H:11])[c:2]([C:5]([H:3])([H:4])[H:7])[c:8]1[H:9]>>[C:1](=[C:2]1[C:3]([H:9])([H:10])[O:4][N:5]=[C:6]1[H:11])([H:7])[H:8],96.00753
[n:1]1[o:6][c:10]([H:11])[c:2]([C:5]([H:3])([H:4])[H:7])[c:8]1[H:9]>>[C:1]([C:2]1=[C:3]([H:10])[O:4]/[C:6]1=[N:5]/[H:11])([H:7])([H:8])[H:9],58.51324
[n:1]1[o:6][c:10]([H:11])[c:2]([C:5]([H:3])([H:4])[H:7])[c:8]1[H:9]>>[C:1]([C:2]([C:3](=[O:4])[H:10])=[C:6]=[N:5][H:11])([H:7])([H:8])[H:9],58.51974000000001
[n:1]1[o:6][c:10]([H:11])[c:2]([C:5]([H:3])([H:4])[H:7])[c:8]1[H:9]>>[C:1]([C:3](=[C:2]=[C:6]([N:5]=[O:4])[H:11])[H:10])([H:7])([H:8])[H:9],84.36825999999998
[n:1]1[o:6][c:10]([H:11])[c:2]([C:5]([H:3])([H:4])[H:7])[c:8]1[H:9]>>[C:1]([C:2]#[C:3][H:10])([H:7])([H:8])[H:9].[O-:4][N+:5]#[C:6][H:11],89.07404
[n:1]1[o:6][c:10]([H:11])[c:2]([C:5]([H:3])([H:4])[H:7])[c:8]1[H:9]>>[C:1](=[C:2]1[C:3]([H:10])=[O+:4][N-:5][C:6]1([H:9])[H:11])([H:7])[H:8],113.60635
[n:1]1[o:6][c:10]([H:11])[c:2]([C:5]([H:3])([H:4])[H:7])[c:8]1[H:9]>>[C:1](=[C:2]1[C-:3]=[O+:4][N:5]=[C:6]1[H:11])([H:7])[H:8].[H:9][H:10],117.40585
[n:1]1[o:6][c:10]([H:11])[c:2]([C:5]([H:3])([H:4])[H:7])[c:8]1[H:9]>>[C:1]([C@@:2]1([C:3](=[O:4])[H:10])[N:5]=[C:6]1[H:11])([H:7])([H:8])[H:9],52.84131
[C:1]([C:4]([H:9])([H:14])[H:15])([N:5]([C:6]([H:3])([H:7])[H:13])[C:12]([H:2])([H:8])[H:11])=[O:10]>>[C:1]([O:5]/[C:4](=[N:2]/[C:3]([H:10])([H:11])[H:12])[C:6]([H:13])([H:14])[H:15])([H:7])([H:8])[H:9],69.86636999999999
[C:1]([C:4]([H:9])([H:14])[H:15])([N:5]([C:6]([H:3])([H:7])[H:13])[C:12]([H:2])([H:8])[H:11])=[O:10]>>[C:1](=[N:2][C:3]([H:10])([H:11])[H:12])([H:7])[H:9].[C:4](=[O:5])([C:6]([H:13])([H:14])[H:15])[H:8],89.21619
[C:1]([C:4]([H:9])([H:14])[H:15])([N:5]([C:6]([H:3])([H:7])[H:13])[C:12]([H:2])([H:8])[H:11])=[O:10]>>[C:1]([N:2]([C:3]([H:10])([H:11])[H:12])[C:4]([O:5][H:15])=[C:6]([H:13])[H:14])([H:7])([H:8])[H:9],60.67841
[C:1]([C:4]([H:9])([H:14])[H:15])([N:5]([C:6]([H:3])([H:7])[H:13])[C:12]([H:2])([H:8])[H:11])=[O:10]>>[C:1]([N+:2](=[C:3]([H:10])[H:11])[C:4]([O-:5])=[C:6]([H:13])[H:14])([H:7])([H:8])[H:9].[H:12][H:15],89.25041999999998
[C:1]([C:4]([H:9])([H:14])[H:15])([N:5]([C:6]([H:3])([H:7])[H:13])[C:12]([H:2])([H:8])[H:11])=[O:10]>>[C:1]([N:2]([C:3]([H:10])([H:11])[H:12])[C@:4]1([H:15])[O:5][C:6]1([H:13])[H:14])([H:7])([H:8])[H:9],102.67262
[C@:1]([O:6][H:9])([H:7])([C:11]([H:14])([H:16])[H:18])[C:17]([H:3])([C:5]([H:8])([C:10]([H:2])([H:4])[H:13])[H:15])[H:12]>>[C:1]([C:2]([C:3]([C:4][O:6][H:18])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9].[C:5]([H:14])([H:15])([H:16])[H:17],82.12737
[c:1]1([H:7])[n:6]([H:4])[c:2](=[O:5])[n:3]([H:9])[c:8]1[H:10]>>[C:4](#[C:5][H:9])[H:8].[O:1]1/[C:2](=[N:3]\[H:7])[N:6]1[H:10],135.42103999999998
[c:1]1([H:7])[n:6]([H:4])[c:2](=[O:5])[n:3]([H:9])[c:8]1[H:10]>>[O:1]=[C:2]1[N+:3]([H:7])([H:8])[C-:4]=[C:5]([H:9])[N:6]1[H:10],87.53259
[c:1]1([H:7])[n:6]([H:4])[c:2](=[O:5])[n:3]([H:9])[c:8]1[H:10]>>[O:1]([c:2]1[n:3]([H:7])[c:4]([H:8])[c:5]([H:9])[n:6]1)[H:10],49.73241
[c:1]1([H:7])[n:6]([H:4])[c:2](=[O:5])[n:3]([H:9])[c:8]1[H:10]>>[N:3](=[C:4]=[C:5]([H:8])[H:9])[H:7].[O:1]=[C:2]=[N:6][H:10],101.45951
[c:1]1([H:7])[n:6]([H:4])[c:2](=[O:5])[n:3]([H:9])[c:8]1[H:10]>>[N:3](=[C:4]([C:5](=[N:6]/[H:10])/[H:9])\[H:8])\[H:7].[O+:1]#[C-:2],68.91962
[c:1]1([H:7])[n:6]([H:4])[c:2](=[O:5])[n:3]([H:9])[c:8]1[H:10]>>[O:1]=[C:2](/[N:3]=[C:4]([C:5](=[N:6]\[H:10])\[H:9])/[H:8])[H:7],72.70588000000002
[c:1]1([H:7])[n:6]([H:4])[c:2](=[O:5])[n:3]([H:9])[c:8]1[H:10]>>[O:1]=[C:2]1[N+:3]([H:7])=[C-:4][C:5]([H:8])([H:9])[N:6]1[H:10],56.29989000000001
[C@:1]12([H:4])[C@:3]([H:9])([C:2](=[O:5])[O:6]1)[C:8]2([H:7])[H:10]>>[O:1]([C:2]1=[C:6]2[C@@:4]([H:7])([O:3]1)[C:5]2([H:8])[H:9])[H:10],88.24851
[C@:1]12([H:4])[C@:3]([H:9])([C:2](=[O:5])[O:6]1)[C:8]2([H:7])[H:10]>>[O:1]=[C:2]1[O:3][C@:4]([C:5][H:8])([H:7])[C:6]1([H:9])[H:10],62.69503
[C@:1]12([H:4])[C@:3]([H:9])([C:2](=[O:5])[O:6]1)[C:8]2([H:7])[H:10]>>[O:1]=[C:2]=[C:6]([C@@:4]1([H:7])[O:3][C:5]1([H:8])[H:9])[H:10],76.54
[C@:1]12([H:4])[C@:3]([H:9])([C:2](=[O:5])[O:6]1)[C:8]2([H:7])[H:10]>>[O:1]=[C:2]=[C:6]([C:5]([C:4](=[O:3])[H:7])([H:8])[H:9])[H:10],22.80682
[C@:1]12([H:4])[C@:3]([H:9])([C:2](=[O:5])[O:6]1)[C:8]2([H:7])[H:10]>>[O:1]=[C:2]1[O+:3]=[C-:4][C@:6]1([C:5]([H:7])([H:8])[H:9])[H:10],53.10875
[C@:1]12([H:4])[C@:3]([H:9])([C:2](=[O:5])[O:6]1)[C:8]2([H:7])[H:10]>>[O-:1][C:2]1=[C+:6][C:5]([H:8])([H:9])[C:4]([H:7])([H:10])[O:3]1,62.27553
[C@:1]12([H:4])[C@:3]([H:9])([C:2](=[O:5])[O:6]1)[C:8]2([H:7])[H:10]>>[O:1]=[C:2]1[O:3][C:4]([H:7])([H:9])[C@:6]1([C:5][H:8])[H:10],68.59503000000001
[C@:1]12([H:4])[C@:3]([H:9])([C:2](=[O:5])[O:6]1)[C:8]2([H:7])[H:10]>>[O:1]=[C:2](/[C:6](=[C:5](\[C:4](=[O:3])[H:7])[H:8])[H:10])[H:9],109.5088
[C@:1]12([H:4])[C@:3]([H:9])([C:2](=[O:5])[O:6]1)[C:8]2([H:7])[H:10]>>[O:1]=[C:2]1[O+:3]=[C-:4][C:5]([H:8])([H:9])[C:6]1([H:7])[H:10],53.05728000000001
[C@:1]12([H:4])[C@:3]([H:9])([C:2](=[O:5])[O:6]1)[C:8]2([H:7])[H:10]>>[O:1]([C:2]1=[O+:3][C-:4]2[C:5]([H:8])([H:9])[C@@:6]12[H:10])[H:7],100.70326
[C@:1]12([H:4])[C@:3]([H:9])([C:2](=[O:5])[O:6]1)[C:8]2([H:7])[H:10]>>[O+:1]#[C-:2].[O:3]=[C:4]([C:6](=[C:5]([H:8])[H:9])[H:10])[H:7],53.82449
[O:1]([C:5]([H:8])([H:10])[H:12])[C@:11]([H:3])([C:4]#[N:2])[C:6]([H:7])([H:9])[H:13]>>[C:1](=[O:2])([H:7])[H:9].[C:3]([C:4]([H:11])([H:12])[H:13])(=[C:5]=[N:6][H:8])[H:10],60.09452
[O:1]([C:5]([H:8])([H:10])[H:12])[C@:11]([H:3])([C:4]#[N:2])[C:6]([H:7])([H:9])[H:13]>>[C:1](=[O+:2][C:3]([C:4]([H:11])([H:12])[H:13])=[C:5]=[N-:6])([H:7])[H:9].[H:8][H:10],75.89749
[O:1]([C:5]([H:8])([H:10])[H:12])[C@:11]([H:3])([C:4]#[N:2])[C:6]([H:7])([H:9])[H:13]>>[C-:1]([O+:2]=[C:3]([C:4]([H:11])([H:12])[H:13])[H:10])([H:7])[H:9].[C:5](#[N:6])[H:8],70.90805
[O:1]([C:5]([H:8])([H:10])[H:12])[C@:11]([H:3])([C:4]#[N:2])[C:6]([H:7])([H:9])[H:13]>>[C:1]([O:2][C@@:3]([C:4]([H:11])([H:12])[H:13])([N+:6]#[C-:5])[H:10])([H:7])([H:8])[H:9],51.7816
[O:1]([C:5]([H:8])([H:10])[H:12])[C@:11]([H:3])([C:4]#[N:2])[C:6]([H:7])([H:9])[H:13]>>[C:1]1([H:7])([H:9])[O:2][C@:3]([C:4]([H:11])([H:12])[H:13])([H:10])[C:5][N:6]1[H:8],80.33388000000002
[O:1]([C:5]([H:8])([H:10])[H:12])[C@:11]([H:3])([C:4]#[N:2])[C:6]([H:7])([H:9])[H:13]>>[C:1]([O+:2]=[C-:3][H:10])([H:7])([H:8])[H:9].[C:4]([C:5]#[N:6])([H:11])([H:12])[H:13],86.50028
[O:1]([C:5]([H:8])([H:10])[H:12])[C@:11]([H:3])([C:4]#[N:2])[C:6]([H:7])([H:9])[H:13]>>[C:1]([O:2][C:3]([C:4]([H:11])([H:12])[H:13])=[C:5]=[N:6][H:10])([H:7])([H:8])[H:9],91.22347
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C:4](=[O:2])[C:6]([H:9])([H:13])[N:11]1[H:7]>>[C:1]([N+:3]1([H:11])[C:2]([H:10])=[C:5]([O-:6])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9],99.98982
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C:4](=[O:2])[C:6]([H:9])([H:13])[N:11]1[H:7]>>[C:1]([C+:2]1[N:3]([H:11])[C:4]([H:12])=[C:5]1[O-:6])([H:7])([H:8])[H:9].[H:10][H:13],80.71524000000002
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C:4](=[O:2])[C:6]([H:9])([H:13])[N:11]1[H:7]>>[C-:5]#[O+:6].[C:1]([C+:2]([N:3]([C-:4]([H:12])[H:13])[H:11])[H:10])([H:7])([H:8])[H:9],37.54863
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C:4](=[O:2])[C:6]([H:9])([H:13])[N:11]1[H:7]>>[C:1](/[C:2](=[N:3]/[H:11])[H:10])([H:7])([H:8])[H:9].[C:4](=[C:5]=[O:6])([H:12])[H:13],53.084480000000006
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C:4](=[O:2])[C:6]([H:9])([H:13])[N:11]1[H:7]>>[C:1]([C:2](=[C:5]=[O:6])[H:10])([H:7])([H:8])[H:9].[N:3](=[C:4]([H:12])[H:13])[H:11],51.74709
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C:4](=[O:2])[C:6]([H:9])([H:13])[N:11]1[H:7]>>[C:1]([C@@:2]([N:3]([C:4][H:12])[H:11])([C:5](=[O:6])[H:13])[H:10])([H:7])([H:8])[H:9],52.12049
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C:4](=[O:2])[C:6]([H:9])([H:13])[N:11]1[H:7]>>[C:1]([C@@:2]1([H:10])[N+:3]2([H:11])[C:4]([H:12])([H:13])[C-:5]1[O:6]2)([H:7])([H:8])[H:9],140.01446
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C:4](=[O:2])[C:6]([H:9])([H:13])[N:11]1[H:7]>>[C:1](=[C:2]([N:3]([C:4]([C:5](=[O:6])[H:8])([H:12])[H:13])[H:11])[H:10])([H:7])[H:9],77.71194
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C:4](=[O:2])[C:6]([H:9])([H:13])[N:11]1[H:7]>>[C:1]([C@@:2]1([H:10])[N+:3]([H:11])([H:12])[C:4]([H:13])=[C:5]1[O-:6])([H:7])([H:8])[H:9],61.56312
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C:4](=[O:2])[C:6]([H:9])([H:13])[N:11]1[H:7]>>[C:1]([C:5]([C:4]([N:3]([C:2][H:10])[H:11])([H:12])[H:13])=[O:6])([H:7])([H:8])[H:9],58.76171
[C@:1]1([H:3])([C:5]([H:8])([H:10])[H:12])[C:4](=[O:2])[C:6]([H:9])([H:13])[N:11]1[H:7]>>[C:1]([C:2]1=[C:5]([O-:6])[C:4]([H:12])([H:13])[N+:3]1([H:10])[H:11])([H:7])([H:8])[H:9],62.00234
[C:1]1([H:7])([H:12])[C:11]([H:14])([H:18])[C:6]([H:9])([H:16])[C:5]([H:8])([C:10]([H:2])([H:4])[H:13])[C:17]1([H:3])[H:15]>>[C:1]([C:2][C:3]([C:4]([C:5]([C:6]([H:10])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])([H:7])([H:8])[H:9],87.20479
[C:1]1([H:7])([H:12])[C:11]([H:14])([H:18])[C:6]([H:9])([H:16])[C:5]([H:8])([C:10]([H:2])([H:4])[H:13])[C:17]1([H:3])[H:15]>>[C:1]([C:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:14])=[C:5]([H:15])[C:6]1([H:17])[H:18])([H:7])([H:8])[H:9].[H:13][H:16],115.70847
[C:1]1([H:7])([H:12])[C:11]([H:14])([H:18])[C:6]([H:9])([H:16])[C:5]([H:8])([C:10]([H:2])([H:4])[H:13])[C:17]1([H:3])[H:15]>>[C:1]1([H:8])([H:9])[C:2]([C:6]([C:5]([C:4]([H:7])([H:13])[H:14])([H:15])[H:16])([H:17])[H:18])([H:10])[C:3]1([H:11])[H:12],106.03267
[C:1]1([H:7])([H:12])[C:11]([H:14])([H:18])[C:6]([H:9])([H:16])[C:5]([H:8])([C:10]([H:2])([H:4])[H:13])[C:17]1([H:3])[H:15]>>[C:1]([C:2]([C:3](=[C:4]([H:13])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[C:5](=[C:6]([H:17])[H:18])([H:15])[H:16],108.46228
[C:1]1([H:7])([H:12])[C:11]([H:14])([H:18])[C:6]([H:9])([H:16])[C:5]([H:8])([C:10]([H:2])([H:4])[H:13])[C:17]1([H:3])[H:15]>>[C:1](/[C:2](=[C:3](/[C:4]([H:11])([H:13])[H:14])[H:12])[H:10])([H:7])([H:8])[H:9].[C:5](=[C:6]([H:17])[H:18])([H:15])[H:16],107.88597
[C:1]1([H:7])([H:12])[C:11]([H:14])([H:18])[C:6]([H:9])([H:16])[C:5]([H:8])([C:10]([H:2])([H:4])[H:13])[C:17]1([H:3])[H:15]>>[C:1]([C@:2]1([H:10])[C@:5]([C:4]([C:3]([H:11])([H:12])[H:16])([H:13])[H:14])([H:15])[C:6]1([H:17])[H:18])([H:7])([H:8])[H:9],122.15972
[C:1]1([H:7])([H:12])[C:11]([H:14])([H:18])[C:6]([H:9])([H:16])[C:5]([H:8])([C:10]([H:2])([H:4])[H:13])[C:17]1([H:3])[H:15]>>[C:1](=[C:2]([C:6]([C:5]([C:4]([C:3]([H:7])([H:11])[H:12])([H:13])[H:14])([H:15])[H:16])([H:17])[H:18])[H:10])([H:8])[H:9],104.39873
[C:1]1([H:7])([H:12])[C:11]([H:14])([H:18])[C:6]([H:9])([H:16])[C:5]([H:8])([C:10]([H:2])([H:4])[H:13])[C:17]1([H:3])[H:15]>>[C:1]([C:2]1=[C:6]([H:18])[C:5]([H:15])([H:16])[C:4]([H:13])([H:14])[C:3]1([H:11])[H:12])([H:7])([H:8])[H:9].[H:10][H:17],117.3888
[C:1]([C@:6]([H:3])([C:5]([H:8])([C:12]([H:2])([H:4])[H:11])[H:13])[O:10][H:9])([H:7])([H:14])[H:15]>>[C:1](=[C:2]([H:9])[H:10])([H:7])[H:8].[C:3]([C:4]([H:12])([H:13])[H:14])(=[O:5])[H:11].[H:6][H:15],84.87673000000002
[C:1]([C@:6]([H:3])([C:5]([H:8])([C:12]([H:2])([H:4])[H:11])[H:13])[O:10][H:9])([H:7])([H:14])[H:15]>>[C:1]([C:2]([C:3][O:5][H:15])([H:9])[H:10])([H:6])([H:7])[H:8].[C:4]([H:11])([H:12])([H:13])[H:14],82.09469
[C:1]([C@:6]([H:3])([C:5]([H:8])([C:12]([H:2])([H:4])[H:11])[H:13])[O:10][H:9])([H:7])([H:14])[H:15]>>[C:1](/[C:2](=[C:3](/[C:4]([H:12])([H:13])[H:14])[H:11])[H:9])([H:6])([H:7])[H:8].[O:5]([H:10])[H:15],66.50568
[C:1]([C@:6]([H:3])([C:5]([H:8])([C:12]([H:2])([H:4])[H:11])[H:13])[O:10][H:9])([H:7])([H:14])[H:15]>>[C:1]([O:5][H:15])([H:6])([H:7])[H:8].[C:2](=[C:3]([C:4]([H:12])([H:13])[H:14])[H:11])([H:9])[H:10],109.44844
[C:1]([C@:6]([H:3])([C:5]([H:8])([C:12]([H:2])([H:4])[H:11])[H:13])[O:10][H:9])([H:7])([H:14])[H:15]>>[C:1]([C:2]([C:3][H:11])([H:9])[H:10])([H:6])([H:7])[H:8].[C:4]([O:5][H:15])([H:12])([H:13])[H:14],127.95938999999998
[C:1]([C@:6]([H:3])([C:5]([H:8])([C:12]([H:2])([H:4])[H:11])[H:13])[O:10][H:9])([H:7])([H:14])[H:15]>>[C:1]([C:2]([C:3](=[O:5])[H:11])([H:9])[H:10])([H:6])([H:7])[H:8].[C:4]([H:12])([H:13])([H:14])[H:15],84.47341
[C:1]([C@:6]([H:3])([C:5]([H:8])([C:12]([H:2])([H:4])[H:11])[H:13])[O:10][H:9])([H:7])([H:14])[H:15]>>[C:1](/[C:2](=[C:3](\[O:5][H:15])[H:11])[H:9])([H:6])([H:7])[H:8].[C:4]([H:10])([H:12])([H:13])[H:14],109.76957
[C:1]([C@:6]([H:3])([C:5]([H:8])([C:12]([H:2])([H:4])[H:11])[H:13])[O:10][H:9])([H:7])([H:14])[H:15]>>[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])=[O:5])([H:9])[H:10])([H:6])([H:7])[H:8].[H:11][H:15],81.66153
[H:1][C:10]([H:3])([H:4])[C:6]([C:5]([C:2]([H:9])=[O:11])=[O:8])([H:7])[H:12]>>[C:1]([C:2]([C:3](=[O:4])[O+:6]=[C-:5][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],65.41418
[H:1][C:10]([H:3])([H:4])[C:6]([C:5]([C:2]([H:9])=[O:11])=[O:8])([H:7])[H:12]>>[C:1]([C:2]([C-:3]=[O+:4][C:5](=[O:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],61.4513
[H:1][C:10]([H:3])([H:4])[C:6]([C:5]([C:2]([H:9])=[O:11])=[O:8])([H:7])[H:12]>>[C:1](/[C:2](=[C:3](\[O:4][H:10])[C:5](=[O:6])[H:12])[H:11])([H:7])([H:8])[H:9],72.56451
[H:1][C:10]([H:3])([H:4])[C:6]([C:5]([C:2]([H:9])=[O:11])=[O:8])([H:7])[H:12]>>[C:1]([C:2](=[C:3]=[O:4])[H:11])([H:7])([H:8])[H:9].[C:5](=[O:6])([H:10])[H:12],72.14165
[H:1][C:10]([H:3])([H:4])[C:6]([C:5]([C:2]([H:9])=[O:11])=[O:8])([H:7])[H:12]>>[C-:5]#[O+:6].[C:1]([C:2]([C:3][O:4][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],59.57256999999999
[H:1][C:10]([H:3])([H:4])[C:6]([C:5]([C:2]([H:9])=[O:11])=[O:8])([H:7])[H:12]>>[C:1]([C:2]([C:3](=[O:4])[H:10])([C:5](=[O:6])[H:12])[H:11])([H:7])([H:8])[H:9],72.23731
[H:1][C:10]([H:3])([H:4])[C:6]([C:5]([C:2]([H:9])=[O:11])=[O:8])([H:7])[H:12]>>[C:1]([O:4][C:3](=[C:2]([H:10])[H:11])[C:5](=[O:6])[H:12])([H:7])([H:8])[H:9],92.49722
[H:1][C:10]([H:3])([H:4])[C:6]([C:5]([C:2]([H:9])=[O:11])=[O:8])([H:7])[H:12]>>[C:1]([C:2]([O:6][C:5](=[C:3]=[O:4])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],93.04326
[O:1]=[C:11]([N:5]([C:10]([H:3])([H:4])[H:6])/[C:11](=[N:8]/[H:2])[H:12])[H:9]>>[C-:5]#[O+:6].[C:1](/[N:2]=[C:3](/[N:4]([H:11])[H:12])[H:10])([H:7])([H:8])[H:9],43.91566
[O:1]=[C:11]([N:5]([C:10]([H:3])([H:4])[H:6])/[C:11](=[N:8]/[H:2])[H:12])[H:9]>>[C:1]([N:2]=[C:3]=[N:4][H:11])([H:7])([H:8])[H:9].[C:5](=[O:6])([H:10])[H:12],82.74694000000002
[O:1]=[C:11]([N:5]([C:10]([H:3])([H:4])[H:6])/[C:11](=[N:8]/[H:2])[H:12])[H:9]>>[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],43.47672
[O:1]=[C:11]([N:5]([C:10]([H:3])([H:4])[H:6])/[C:11](=[N:8]/[H:2])[H:12])[H:9]>>[C:1]([O:6]/[C:5](=[N:2]/[C:3](=[N:4]/[H:11])[H:10])[H:12])([H:7])([H:8])[H:9],73.21533000000002
[O:1]([C:6]([H:3])([C@@:5]([C:10](=[O:4])[H:9])([C:12]([H:2])([H:8])[H:11])[H:13])[H:7])[H:14]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C@:5]1([O:6][H:13])[H:14])([H:7])([H:8])[H:9],48.89027
[O:1]([C:6]([H:3])([C@@:5]([C:10](=[O:4])[H:9])([C:12]([H:2])([H:8])[H:11])[H:13])[H:7])[H:14]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[C:5](=[O:6])[H:14])([H:7])([H:8])[H:9].[O:4]([H:10])[H:13],57.56038
[O:1]([C:6]([H:3])([C@@:5]([C:10](=[O:4])[H:9])([C:12]([H:2])([H:8])[H:11])[H:13])[H:7])[H:14]>>[C:1]([O:4][H:13])([H:7])([H:8])[H:9].[C:2](=[C:3]([H:11])[H:12])([C:5](=[O:6])[H:14])[H:10],91.04199
[O:1]([C:6]([H:3])([C@@:5]([C:10](=[O:4])[H:9])([C:12]([H:2])([H:8])[H:11])[H:13])[H:7])[H:14]>>[C:1]([C:2]([C:3](=[O:4])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[C:5](=[O:6])([H:13])[H:14],92.38133
