,Unnamed: 0,rxn_id,rxn_smiles,solvent,temp,G_act,G_r,rxn_smiles_random,rxn_smiles_rxnmapper,rxn_smiles_nomapping
504,504,551,[CH3:1][C:2]1=[C:3]([Br:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2.[NH-:10][NH+:11]=[CH:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH3:1][C:2]1=[C:3]([Br:4])[CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[NH:10][NH:11][CH:12]3[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,water,298.15,15.2626420896081,-35.344258185994,[CH3:1][C:2]1=[C:3]([Br:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2.[NH-:10][NH+:11]=[CH:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[C:1]1([Br:4])=[C:18]([CH3:3])[CH:12]2[O:9][CH:7]1[CH:5]1[CH:2]([c:8]3[cH:16][cH:15][cH:14][cH:6][cH:17]3)[NH:11][NH:10][CH:13]12,[CH3:1][C:2]1=[C:3]([Br:4])[CH:5]2[O:6][CH:7]1[CH:8]=[CH:18]2.[NH-:9][NH+:10]=[CH:11][c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1>>[CH3:1][C:2]1=[C:3]([Br:4])[CH:5]2[O:6][CH:7]1[CH:8]1[NH:9][NH:10][CH:11]([c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[CH:18]21,[CH3][C]1=[C]([Br])[CH]2[CH]=[CH][CH]1[O]2.[NH-][NH+]=[CH][c]1[cH][cH][cH][cH][cH]1>>[CH3][C]1=[C]([Br])[CH]2[CH]3[CH]([CH]1[O]2)[NH][NH][CH]3[c]1[cH][cH][cH][cH][cH]1
505,505,552,[CH3:1][C:2]1=[C:3]([Br:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2.[NH-:10][NH+:11]=[CH:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH3:1][C:2]1=[C:3]([Br:4])[CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[CH:12]([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)[NH:11][NH:10]3,water,298.15,15.6546423996186,-36.946361383368,[CH3:1][C:2]1=[C:3]([Br:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2.[NH-:10][NH+:11]=[CH:12][c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1>>[CH:1]12[C:5]([Br:4])=[C:8]([CH3:12])[CH:7]([O:9]1)[CH:18]1[CH:13]2[NH:10][NH:11][CH:15]1[c:3]1[cH:2][cH:6][cH:16][cH:17][cH:14]1,[CH3:1][C:2]1=[C:3]([Br:4])[CH:5]2[O:6][CH:7]1[CH:8]=[CH:18]2.[CH:9]([c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)=[NH+:16][NH-:17]>>[CH3:1][C:2]1=[C:3]([Br:4])[CH:5]2[O:6][CH:7]1[CH:8]1[CH:9]([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[NH:16][NH:17][CH:18]21,[CH3][C]1=[C]([Br])[CH]2[CH]=[CH][CH]1[O]2.[NH-][NH+]=[CH][c]1[cH][cH][cH][cH][cH]1>>[CH3][C]1=[C]([Br])[CH]2[CH]3[CH]([CH]1[O]2)[CH]([c]1[cH][cH][cH][cH][cH]1)[NH][NH]3
506,506,553,[CH3:12][NH:13][C:14](=[O:15])[C-:16]([CH3:17])[NH+:18]=[CH:19][C:20]#[N:21].[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2>>[F:1][C:2]([F:3])([F:4])[C:5]12[CH:6]([CH:7]3[CH:8]=[CH:9][CH:10]1[O:11]3)[CH:19]([C:20]#[N:21])[NH:18][C:16]2([C:14]([NH:13][CH3:12])=[O:15])[CH3:17],water,298.15,18.4960164232568,-29.8379849579373,[CH3:12][NH:13][C:14](=[O:15])[C-:16]([CH3:17])[NH+:18]=[CH:19][C:20]#[N:21].[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2>>[F:1][C:20]([F:3])([F:4])[C:6]12[C:2]([C:7]([NH:13][CH3:17])=[O:15])([CH3:14])[NH:21][CH:19]([C:5]#[N:18])[CH:12]1[CH:10]1[CH:9]=[CH:16][CH:8]2[O:11]1,[CH3:1][NH:2][C:3](=[O:4])[C-:5]([CH3:6])[NH+:7]=[CH:8][C:9]#[N:10].[CH:11]1=[C:17]([C:18]([F:19])([F:20])[F:21])[CH:15]2[CH:14]=[CH:13][CH:12]1[O:16]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([CH3:6])[NH:7][CH:8]([C:9]#[N:10])[CH:11]2[CH:12]3[CH:13]=[CH:14][CH:15]([O:16]3)[C:17]12[C:18]([F:19])([F:20])[F:21],[CH3][NH][C](=[O])[C-]([CH3])[NH+]=[CH][C]#[N].[F][C]([F])([F])[C]1=[CH][CH]2[CH]=[CH][CH]1[O]2>>[F][C]([F])([F])[C]12[CH]([CH]3[CH]=[CH][CH]1[O]3)[CH]([C]#[N])[NH][C]2([C]([NH][CH3])=[O])[CH3]
507,507,554,[CH3:12][NH:13][C:14](=[O:15])[C-:16]([CH3:17])[NH+:18]=[CH:19][C:20]#[N:21].[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2>>[F:1][C:2]([F:3])([F:4])[C:5]12[CH:6]([CH:7]3[CH:8]=[CH:9][CH:10]1[O:11]3)[C:16]([C:14]([NH:13][CH3:12])=[O:15])([CH3:17])[NH:18][CH:19]2[C:20]#[N:21],water,298.15,10.528895541245,-38.211588763505,[CH3:12][NH:13][C:14](=[O:15])[C-:16]([CH3:17])[NH+:18]=[CH:19][C:20]#[N:21].[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2>>[F:1][C:8]([F:3])([F:4])[C:6]12[CH:10]([C:5]([C:16](=[O:15])[NH:18][CH3:14])([CH3:20])[NH:13][CH:12]1[C:17]#[N:21])[CH:7]1[CH:9]=[CH:2][CH:19]2[O:11]1,[CH3:1][NH:2][C:3](=[O:4])[C-:5]([CH3:6])[NH+:7]=[CH:8][C:9]#[N:10].[C:11]1([C:12]([F:13])([F:14])[F:15])=[CH:21][CH:19]2[CH:18]=[CH:17][CH:16]1[O:20]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([CH3:6])[NH:7][CH:8]([C:9]#[N:10])[C:11]2([C:12]([F:13])([F:14])[F:15])[CH:16]3[CH:17]=[CH:18][CH:19]([O:20]3)[CH:21]12,[CH3][NH][C](=[O])[C-]([CH3])[NH+]=[CH][C]#[N].[F][C]([F])([F])[C]1=[CH][CH]2[CH]=[CH][CH]1[O]2>>[F][C]([F])([F])[C]12[CH]([CH]3[CH]=[CH][CH]1[O]3)[C]([C]([NH][CH3])=[O])([CH3])[NH][CH]2[C]#[N]
508,508,555,[CH3:12][NH:13][C:14](=[O:15])[C-:16]([CH3:17])[NH+:18]=[CH:19][C:20]#[N:21].[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2>>[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH:8]3[CH:9]([CH:10]1[O:11]2)[C:16]([C:14]([NH:13][CH3:12])=[O:15])([CH3:17])[NH:18][CH:19]3[C:20]#[N:21],water,298.15,12.659074211137,-47.9246709223834,[CH3:12][NH:13][C:14](=[O:15])[C-:16]([CH3:17])[NH+:18]=[CH:19][C:20]#[N:21].[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2>>[F:1][C:9]([F:3])([F:4])[C:19]1=[CH:12][CH:14]2[CH:2]3[CH:6]([C:8]#[N:18])[NH:21][C:7]([C:5](=[O:11])[NH:13][CH3:20])([CH3:10])[CH:17]3[CH:16]1[O:15]2,[CH3:1][NH:2][C:3](=[O:4])[C-:5]([CH3:6])[NH+:7]=[CH:8][C:9]#[N:10].[CH:11]1=[CH:21][CH:19]2[C:14]([C:15]([F:16])([F:17])[F:18])=[CH:13][CH:12]1[O:20]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([CH3:6])[NH:7][CH:8]([C:9]#[N:10])[CH:11]2[CH:12]3[CH:13]=[C:14]([C:15]([F:16])([F:17])[F:18])[CH:19]([O:20]3)[CH:21]12,[CH3][NH][C](=[O])[C-]([CH3])[NH+]=[CH][C]#[N].[F][C]([F])([F])[C]1=[CH][CH]2[CH]=[CH][CH]1[O]2>>[F][C]([F])([F])[C]1=[CH][CH]2[CH]3[CH]([CH]1[O]2)[C]([C]([NH][CH3])=[O])([CH3])[NH][CH]3[C]#[N]
509,509,556,[CH3:12][NH:13][C:14](=[O:15])[C-:16]([CH3:17])[NH+:18]=[CH:19][C:20]#[N:21].[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2>>[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH:8]3[CH:9]([CH:10]1[O:11]2)[CH:19]([C:20]#[N:21])[NH:18][C:16]3([C:14]([NH:13][CH3:12])=[O:15])[CH3:17],water,298.15,12.3550546980307,-47.96933620399,[CH3:12][NH:13][C:14](=[O:15])[C-:16]([CH3:17])[NH+:18]=[CH:19][C:20]#[N:21].[F:1][C:2]([F:3])([F:4])[C:5]1=[CH:6][CH:7]2[CH:8]=[CH:9][CH:10]1[O:11]2>>[F:1][C:12]([F:3])([F:4])[C:14]1=[CH:19][CH:7]2[CH:9]3[C:2]([C:16](=[O:11])[NH:21][CH3:8])([CH3:20])[NH:18][CH:5]([C:6]#[N:13])[CH:17]3[CH:10]1[O:15]2,[CH3:1][NH:2][C:3](=[O:4])[C-:5]([CH3:6])[NH+:7]=[CH:8][C:9]#[N:10].[CH:11]1=[CH:21][CH:14]2[O:13][CH:12]1[C:16]([C:17]([F:18])([F:19])[F:20])=[CH:15]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1([CH3:6])[NH:7][CH:8]([C:9]#[N:10])[CH:11]2[CH:12]3[O:13][CH:14]([CH:15]=[C:16]3[C:17]([F:18])([F:19])[F:20])[CH:21]12,[CH3][NH][C](=[O])[C-]([CH3])[NH+]=[CH][C]#[N].[F][C]([F])([F])[C]1=[CH][CH]2[CH]=[CH][CH]1[O]2>>[F][C]([F])([F])[C]1=[CH][CH]2[CH]3[CH]([CH]1[O]2)[CH]([C]#[N])[NH][C]3([C]([NH][CH3])=[O])[CH3]
510,510,557,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][C:7]#[N:8].[CH3:9][NH:10][C:11](=[O:12])[CH:13]=[N+:14]([CH3:15])[C-:16]([CH3:17])[C:18](=[O:19])[NH:20][CH3:21]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:13]([C:11]([NH:10][CH3:9])=[O:12])[N:14]([CH3:15])[C:16]1([CH3:17])[C:18](=[O:19])[NH:20][CH3:21],water,298.15,6.24184717620473,-59.7433774315591,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][C:7]#[N:8].[CH3:9][NH:10][C:11](=[O:12])[CH:13]=[N+:14]([CH3:15])[C-:16]([CH3:17])[C:18](=[O:19])[NH:20][CH3:21]>>[C:1]([O:4][CH3:21])([C:7]1=[C:16]([C:11]#[N:8])[CH:17]([C:15](=[O:2])[NH:14][CH3:18])[N:10]([CH3:5])[C:3]1([C:6](=[O:12])[NH:20][CH3:9])[CH3:13])=[O:19],[CH3:1][NH:2][C:3](=[O:4])[CH:5]=[N+:20]([C-:14]([CH3:15])[C:16](=[O:17])[NH:18][CH3:19])[CH3:21].[C:6]([C:7]#[N:8])#[C:9][C:10](=[O:11])[O:12][CH3:13]>>[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[C:6]([C:7]#[N:8])=[C:9]([C:10](=[O:11])[O:12][CH3:13])[C:14]([CH3:15])([C:16](=[O:17])[NH:18][CH3:19])[N:20]1[CH3:21],[CH3][O][C](=[O])[C]#[C][C]#[N].[CH3][NH][C](=[O])[CH]=[N+]([CH3])[C-]([CH3])[C](=[O])[NH][CH3]>>[CH3][O][C](=[O])[C]1=[C]([C]#[N])[CH]([C]([NH][CH3])=[O])[N]([CH3])[C]1([CH3])[C](=[O])[NH][CH3]
511,511,558,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][C:7]#[N:8].[CH3:9][NH:10][C:11](=[O:12])[CH:13]=[N+:14]([CH3:15])[C-:16]([CH3:17])[C:18](=[O:19])[NH:20][CH3:21]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[C:16]([CH3:17])([C:18](=[O:19])[NH:20][CH3:21])[N:14]([CH3:15])[CH:13]1[C:11]([NH:10][CH3:9])=[O:12],water,298.15,6.89127227946538,-62.2163588308077,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][C:7]#[N:8].[CH3:9][NH:10][C:11](=[O:12])[CH:13]=[N+:14]([CH3:15])[C-:16]([CH3:17])[C:18](=[O:19])[NH:20][CH3:21]>>[C:1](#[N:10])[C:11]1=[C:3]([C:21]([O:2][CH3:17])=[O:19])[CH:16]([C:13](=[O:4])[NH:8][CH3:15])[N:20]([CH3:9])[C:7]1([CH3:6])[C:18](=[O:12])[NH:14][CH3:5],[CH3:1][NH:2][C:3](=[O:4])[CH:5]=[N+:20]([C-:14]([CH3:15])[C:16](=[O:17])[NH:18][CH3:19])[CH3:21].[C:6]([C:7](=[O:8])[O:9][CH3:10])#[C:11][C:12]#[N:13]>>[CH3:1][NH:2][C:3](=[O:4])[CH:5]1[C:6]([C:7](=[O:8])[O:9][CH3:10])=[C:11]([C:12]#[N:13])[C:14]([CH3:15])([C:16](=[O:17])[NH:18][CH3:19])[N:20]1[CH3:21],[CH3][O][C](=[O])[C]#[C][C]#[N].[CH3][NH][C](=[O])[CH]=[N+]([CH3])[C-]([CH3])[C](=[O])[NH][CH3]>>[CH3][O][C](=[O])[C]1=[C]([C]#[N])[C]([CH3])([C](=[O])[NH][CH3])[N]([CH3])[CH]1[C]([NH][CH3])=[O]
512,512,559,[CH3:14][N-:15][NH+:16]=[N:17][C:18](=[O:19])[O:20][CH3:21].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH2:10][CH2:11][CH:12]1[CH2:13]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([C:7]#[N:8])([CH:9]3[CH2:10][CH2:11][CH:12]1[CH2:13]3)[N:15]([CH3:14])[NH:16][N:17]2[C:18](=[O:19])[O:20][CH3:21],water,298.15,43.7514493376401,6.69303610827047,[CH3:14][N-:15][NH+:16]=[N:17][C:18](=[O:19])[O:20][CH3:21].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH2:10][CH2:11][CH:12]1[CH2:13]2>>[CH2:1]1[CH2:6][CH:12]2[CH2:3][CH:9]1[C:7]1([C:10](=[O:19])[O:20][CH3:14])[N:8]([C:5](=[O:2])[O:4][CH3:21])[NH:17][N:15]([CH3:13])[C:11]12[C:18]#[N:16],[C:9]1([C:10]#[N:11])=[C:17]([C:18](=[O:19])[O:20][CH3:21])[CH:15]2[CH2:14][CH2:13][CH:12]1[CH2:16]2.[CH3:1][O:2][C:3](=[O:4])[N:5]=[NH+:6][N-:7][CH3:8]>>[CH3:1][O:2][C:3](=[O:4])[N:5]1[NH:6][N:7]([CH3:8])[C:9]2([C:10]#[N:11])[CH:12]3[CH2:13][CH2:14][CH:15]([CH2:16]3)[C:17]12[C:18](=[O:19])[O:20][CH3:21],[CH3][N-][NH+]=[N][C](=[O])[O][CH3].[CH3][O][C](=[O])[C]1=[C]([C]#[N])[CH]2[CH2][CH2][CH]1[CH2]2>>[CH3][O][C](=[O])[C]12[C]([C]#[N])([CH]3[CH2][CH2][CH]1[CH2]3)[N]([CH3])[NH][N]2[C](=[O])[O][CH3]
513,513,560,[CH3:14][N-:15][NH+:16]=[N:17][C:18](=[O:19])[O:20][CH3:21].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH2:10][CH2:11][CH:12]1[CH2:13]2>>[CH3:1][O:2][C:3](=[O:4])[C:5]12[C:6]([C:7]#[N:8])([CH:9]3[CH2:10][CH2:11][CH:12]1[CH2:13]3)[N:17]([C:18](=[O:19])[O:20][CH3:21])[NH:16][N:15]2[CH3:14],water,298.15,28.4487988544633,2.25717959832674,[CH3:14][N-:15][NH+:16]=[N:17][C:18](=[O:19])[O:20][CH3:21].[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]#[N:8])[CH:9]2[CH2:10][CH2:11][CH:12]1[CH2:13]2>>[C:1]([O:2][CH3:13])(=[O:4])[N:15]1[C:5]2([C:7]#[N:17])[CH:14]3[CH2:6][CH:3]([CH2:10][CH2:12]3)[C:18]2([C:11](=[O:19])[O:20][CH3:9])[N:16]([CH3:21])[NH:8]1,[C:9]1([C:10](=[O:11])[O:12][CH3:13])=[C:19]([C:20]#[N:21])[CH:17]2[CH2:16][CH2:15][CH:14]1[CH2:18]2.[CH3:1][O:2][C:3](=[O:4])[N:5]=[NH+:6][N-:7][CH3:8]>>[CH3:1][O:2][C:3](=[O:4])[N:5]1[NH:6][N:7]([CH3:8])[C:9]2([C:10](=[O:11])[O:12][CH3:13])[CH:14]3[CH2:15][CH2:16][CH:17]([CH2:18]3)[C:19]12[C:20]#[N:21],[CH3][N-][NH+]=[N][C](=[O])[O][CH3].[CH3][O][C](=[O])[C]1=[C]([C]#[N])[CH]2[CH2][CH2][CH]1[CH2]2>>[CH3][O][C](=[O])[C]12[C]([C]#[N])([CH]3[CH2][CH2][CH]1[CH2]3)[N]([C](=[O])[O][CH3])[NH][N]2[CH3]
514,514,561,[CH3:12][C:13](=[O:14])[C-:15]([CH3:16])[N+:17]([CH3:18])=[CH:19][C:20]#[N:21].[F:1][CH:2]1[C:3]#[C:4][C:5]([F:6])([F:7])[CH2:8][CH2:9][CH2:10][CH2:11]1>>[F:1][CH:2]1[C:3]2=[C:4]([C:5]([F:6])([F:7])[CH2:8][CH2:9][CH2:10][CH2:11]1)[CH:19]([C:20]#[N:21])[N:17]([CH3:18])[C:15]2([C:13]([CH3:12])=[O:14])[CH3:16],water,298.15,11.1695954716562,-51.6092603152157,[CH3:12][C:13](=[O:14])[C-:15]([CH3:16])[N+:17]([CH3:18])=[CH:19][C:20]#[N:21].[F:1][CH:2]1[C:3]#[C:4][C:5]([F:6])([F:7])[CH2:8][CH2:9][CH2:10][CH2:11]1>>[F:1][CH:11]1[C:4]2=[C:8]([CH:9]([C:18]#[N:21])[N:17]([CH3:20])[C:5]2([CH3:2])[C:15](=[O:14])[CH3:16])[C:10]([F:6])([F:7])[CH2:3][CH2:13][CH2:12][CH2:19]1,[CH3:1][C:2](=[O:3])[C-:4]([CH3:5])[N+:11](=[CH:8][C:9]#[N:10])[CH3:12].[C:6]1#[C:7][C:13]([F:14])([F:15])[CH2:16][CH2:17][CH2:18][CH2:19][CH:20]1[F:21]>>[CH3:1][C:2](=[O:3])[C:4]1([CH3:5])[C:6]2=[C:7]([CH:8]([C:9]#[N:10])[N:11]1[CH3:12])[C:13]([F:14])([F:15])[CH2:16][CH2:17][CH2:18][CH2:19][CH:20]2[F:21],[CH3][C](=[O])[C-]([CH3])[N+]([CH3])=[CH][C]#[N].[F][CH]1[C]#[C][C]([F])([F])[CH2][CH2][CH2][CH2]1>>[F][CH]1[C]2=[C]([C]([F])([F])[CH2][CH2][CH2][CH2]1)[CH]([C]#[N])[N]([CH3])[C]2([C]([CH3])=[O])[CH3]
515,515,562,[CH3:12][C:13](=[O:14])[C-:15]([CH3:16])[N+:17]([CH3:18])=[CH:19][C:20]#[N:21].[F:1][CH:2]1[C:3]#[C:4][C:5]([F:6])([F:7])[CH2:8][CH2:9][CH2:10][CH2:11]1>>[F:1][CH:2]1[C:3]2=[C:4]([C:5]([F:6])([F:7])[CH2:8][CH2:9][CH2:10][CH2:11]1)[C:15]([C:13]([CH3:12])=[O:14])([CH3:16])[N:17]([CH3:18])[CH:19]2[C:20]#[N:21],water,298.15,11.5382904702304,-52.1675640797314,[CH3:12][C:13](=[O:14])[C-:15]([CH3:16])[N+:17]([CH3:18])=[CH:19][C:20]#[N:21].[F:1][CH:2]1[C:3]#[C:4][C:5]([F:6])([F:7])[CH2:8][CH2:9][CH2:10][CH2:11]1>>[F:1][C:9]1([F:6])[CH2:8][CH2:15][CH2:3][CH2:10][CH:20]([F:7])[C:4]2=[C:16]1[C:11]([CH3:2])([C:19]([CH3:12])=[O:14])[N:21]([CH3:18])[CH:13]2[C:5]#[N:17],[CH3:1][C:2](=[O:3])[C-:4]([CH3:5])[N+:20](=[CH:17][C:18]#[N:19])[CH3:21].[C:6]1#[C:7][CH:8]([F:9])[CH2:10][CH2:11][CH2:12][CH2:13][C:14]1([F:15])[F:16]>>[CH3:1][C:2](=[O:3])[C:4]1([CH3:5])[C:6]2=[C:7]([CH:8]([F:9])[CH2:10][CH2:11][CH2:12][CH2:13][C:14]2([F:15])[F:16])[CH:17]([C:18]#[N:19])[N:20]1[CH3:21],[CH3][C](=[O])[C-]([CH3])[N+]([CH3])=[CH][C]#[N].[F][CH]1[C]#[C][C]([F])([F])[CH2][CH2][CH2][CH2]1>>[F][CH]1[C]2=[C]([C]([F])([F])[CH2][CH2][CH2][CH2]1)[C]([C]([CH3])=[O])([CH3])[N]([CH3])[CH]2[C]#[N]
516,516,563,[CH3:10][CH:11]=[NH+:12][C-:13]([C:14](=[O:15])[O:16][CH3:17])[C:18](=[O:19])[O:20][CH3:21].[CH3:1][C:2]1=[C:3]([CH3:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH3:1][C:2]1=[C:3]([CH3:4])[CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[C:13]([C:14](=[O:15])[O:16][CH3:17])([C:18](=[O:19])[O:20][CH3:21])[NH:12][CH:11]3[CH3:10],water,298.15,15.5028576439958,-30.442088066268,[CH3:10][CH:11]=[NH+:12][C-:13]([C:14](=[O:15])[O:16][CH3:17])[C:18](=[O:19])[O:20][CH3:21].[CH3:1][C:2]1=[C:3]([CH3:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH3:1][O:19][C:4](=[O:9])[C:18]1([C:10]([O:15][CH3:13])=[O:20])[CH:2]2[CH:5]3[C:11]([CH3:7])=[C:6]([CH3:8])[CH:3]([O:16]3)[CH:21]2[CH:17]([CH3:14])[NH:12]1,[CH:13]1=[CH:21][CH:16]2[O:15][CH:14]1[C:19]([CH3:20])=[C:17]2[CH3:18].[CH3:1][O:2][C:3](=[O:4])[C-:5]([C:6](=[O:7])[O:8][CH3:9])[NH+:10]=[CH:11][CH3:12]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[NH:10][CH:11]([CH3:12])[CH:13]2[CH:14]3[O:15][CH:16]([C:17]([CH3:18])=[C:19]3[CH3:20])[CH:21]12,[CH3][CH]=[NH+][C-]([C](=[O])[O][CH3])[C](=[O])[O][CH3].[CH3][C]1=[C]([CH3])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][C]1=[C]([CH3])[CH]2[CH]3[CH]([CH]1[O]2)[C]([C](=[O])[O][CH3])([C](=[O])[O][CH3])[NH][CH]3[CH3]
517,517,564,[CH3:10][CH:11]=[NH+:12][C-:13]([C:14](=[O:15])[O:16][CH3:17])[C:18](=[O:19])[O:20][CH3:21].[CH3:1][C:2]1=[C:3]([CH3:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH3:1][C:2]12[C:3]([CH3:4])([CH:5]3[CH:6]=[CH:7][CH:8]1[O:9]3)[C:13]([C:14](=[O:15])[O:16][CH3:17])([C:18](=[O:19])[O:20][CH3:21])[NH:12][CH:11]2[CH3:10],water,298.15,17.6767827903728,-18.0996517939834,[CH3:10][CH:11]=[NH+:12][C-:13]([C:14](=[O:15])[O:16][CH3:17])[C:18](=[O:19])[O:20][CH3:21].[CH3:1][C:2]1=[C:3]([CH3:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH:1]1=[CH:14][CH:17]2[O:9][CH:10]1[C:13]1([CH3:6])[C:7]([C:5]([O:15][CH3:11])=[O:19])([C:8]([O:16][CH3:2])=[O:20])[NH:12][CH:4]([CH3:3])[C:18]12[CH3:21],[C:13]1([CH3:14])=[C:20]([CH3:21])[CH:18]2[CH:17]=[CH:16][CH:15]1[O:19]2.[CH3:1][O:2][C:3](=[O:4])[C-:5]([C:6](=[O:7])[O:8][CH3:9])[NH+:10]=[CH:11][CH3:12]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1([C:6](=[O:7])[O:8][CH3:9])[NH:10][CH:11]([CH3:12])[C:13]2([CH3:14])[CH:15]3[CH:16]=[CH:17][CH:18]([O:19]3)[C:20]12[CH3:21],[CH3][CH]=[NH+][C-]([C](=[O])[O][CH3])[C](=[O])[O][CH3].[CH3][C]1=[C]([CH3])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][C]12[C]([CH3])([CH]3[CH]=[CH][CH]1[O]3)[C]([C](=[O])[O][CH3])([C](=[O])[O][CH3])[NH][CH]2[CH3]
518,518,565,[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([Br:7])[CH:8]2[CH2:9][CH2:10][CH:11]1[CH2:12]2.[CH:13]#[N+:14][C-:15]([CH3:16])[C:17]#[N:18]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]12[C:6]([Br:7])([CH:8]3[CH2:9][CH2:10][CH:11]1[CH2:12]3)[C:15]([CH3:16])([C:17]#[N:18])[N:14]=[CH:13]2,water,298.15,13.9616133396224,-42.325240078482,[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([Br:7])[CH:8]2[CH2:9][CH2:10][CH:11]1[CH2:12]2.[CH:13]#[N+:14][C-:15]([CH3:16])[C:17]#[N:18]>>[CH:1]12[CH2:8][CH:10]([CH2:9][CH2:11]1)[C:17]1([Br:7])[C:13]2([C:12](=[O:4])[NH:14][CH3:3])[CH:16]=[N:18][C:15]1([C:5]#[N:2])[CH3:6],[CH:6]#[N+:7][C-:8]([CH3:9])[C:10]#[N:11].[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:12]([Br:13])[CH:14]2[CH2:15][CH2:16][CH:17]1[CH2:18]2>>[CH3:1][NH:2][C:3](=[O:4])[C:5]12[CH:6]=[N:7][C:8]([CH3:9])([C:10]#[N:11])[C:12]1([Br:13])[CH:14]1[CH2:15][CH2:16][CH:17]2[CH2:18]1,[CH3][NH][C](=[O])[C]1=[C]([Br])[CH]2[CH2][CH2][CH]1[CH2]2.[CH]#[N+][C-]([CH3])[C]#[N]>>[CH3][NH][C](=[O])[C]12[C]([Br])([CH]3[CH2][CH2][CH]1[CH2]3)[C]([CH3])([C]#[N])[N]=[CH]2
